record_hash,area_sqm,rooms,parking,warehouse,elevator,address,price_rial,price_toman,price_usd,price_per_sqm,build_year,source_file
06f21b53a3edb2fcbe6bc0e657ba76c2f983dcc5757deaadb7139ce5f5117ca4,345.0,4,True,True,True,Jordan,17000000000.0,1700000000,566666.67,49275362,,TehranHouse.csv
497780743ee32a684b800627213fe6e04e9fcf16de2a5ed1a0f2f359b23fa19f,90.0,2,True,True,True,Shahr-e-Ziba,3250000000.0,325000000,108333.33,36111111,,TehranHouse.csv
0244605e2e8826b9c37a9bc86f728b838dda74914cecef1f18ec7464991ab3d8,48.0,1,True,False,False,Fallah,800000000.0,80000000,26666.67,16666667,,TehranHouse.csv
4aaa3a4a70109828c990c4c09e1d25f10cc468565f82e47d46bd61078d4106a5,110.0,2,True,True,True,Niavaran,12100000000.0,1210000000,403333.33,110000000,,TehranHouse.csv
b61ba12678017e96562fa11011b5d665ce0255b257efbf9a12444a23d49a75f4,82.0,2,True,True,True,Jeyhoon,1890000000.0,189000000,63000.0,23048780,,TehranHouse.csv
30a06b67d07da1bd3588c9f63c3450001baf1f0961d91423b4cdb3b17a0385ae,44.0,1,False,False,False,Northern Janatabad,1650000000.0,165000000,55000.0,37500000,,TehranHouse.csv
d97e2f27fbc4005a121881127e6d61f403d3cb2d98fbbfa184e3916cda4d697f,58.0,1,True,True,True,Southern Program Organization,2500000000.0,250000000,83333.33,43103448,,TehranHouse.csv
0b4ec32f6103e5d412585f0d1656834c1113a2d7c998cea391a623e29cd1f1f9,117.0,2,True,True,True,Shahrake Gharb,7200000000.0,720000000,240000.0,61538462,,TehranHouse.csv
6becc833227ca6278f8d18b382d745c374cfbfde161d79e42f255fb792b4ae7a,96.0,2,True,True,True,Shahr-e-Ziba,3000000000.0,300000000,100000.0,31250000,,TehranHouse.csv
229066e89007be7533d632bf0210c38fa1cc2efbf3c38de8a50b413c219636d1,108.0,2,True,True,True,Shahr-e-Ziba,5100000000.0,510000000,170000.0,47222222,,TehranHouse.csv
71f1b5381b80c2fa76bfaed386b39142516f25e27827650be7fc1e23279ba4eb,134.0,2,True,True,True,Mehran,940000000.0,94000000,31333.33,7014925,,TehranHouse.csv
d726370b2fa0d46c86e44498b92463458f8b50dac7b69e169413a2a7bd3a0880,70.0,2,True,True,True,East Ferdows Boulevard,2160000000.0,216000000,72000.0,30857143,,TehranHouse.csv
a0a30f3b8ba2c810a6cc823c06e8f76c48d88e1be49f2afdac46893771a34a1b,64.0,2,True,True,True,Punak,2240000000.0,224000000,74666.67,35000000,,TehranHouse.csv
5f628cf114179d4acd86c69bd2cddee5aaccedf54f0668196f525085e290dac8,56.0,3,False,True,False,Atabak,900000000.0,90000000,30000.0,16071429,,TehranHouse.csv
0e3a4831dd9b1e17f14765c73a358f6ed401ac08a29890f555c1ebb26cc33ee6,57.0,1,False,True,False,Amir Bahador,9800000000.0,980000000,326666.67,171929825,,TehranHouse.csv
e0c6b8c596eb090625b8ac4d4d6fcf681f6d2af9f248820e42af727d6799cf78,55.0,1,True,True,True,West Ferdows Boulevard,2250000000.0,225000000,75000.0,40909091,,TehranHouse.csv
ef7e1e406c24e4e319aa64883714ce280a66e6d1c1e17a6dbf13003f3654c1dd,43.0,1,False,True,True,Jeyhoon,900000000.0,90000000,30000.0,20930233,,TehranHouse.csv
dce0e818dd5e837a7f6064cd82f387b10175db699ebc735e38e6df2fd9305525,105.0,2,True,True,True,Shahran,3800000000.0,380000000,126666.67,36190476,,TehranHouse.csv
b81acb5b56f8a48cf928835b033aceaf78f0c6166546bf0dd972765e364f7a39,41.0,2,False,False,False,Salsabil,790000000.0,79000000,26333.33,19268293,,TehranHouse.csv
699a0fdaf2e99c6ddc50468e8b89645ffa7a8f87f79d222775b73e2f952c85b9,78.0,2,True,True,True,Si Metri Ji,1350000000.0,135000000,45000.0,17307692,,TehranHouse.csv
54fb1e71b308474e4c6a2930134b380fb2d033f8300a881abb2285c1064a103a,110.0,2,True,True,True,Zafar,5700000000.0,570000000,190000.0,51818182,,TehranHouse.csv
78d4daa855034bf8bde5a809ec8436632e0c94bbeaa602db98c0dab2c0c96286,92.0,2,True,True,True,Punak,4100000000.0,410000000,136666.67,44565217,,TehranHouse.csv
4b5252f9f5765e75085c5accef1f008165b353166c8675fb5756e71ce4a01621,96.0,2,True,True,True,Gheitarieh,6175000000.0,617500000,205833.33,64322917,,TehranHouse.csv
398aec7338ae03410ee1cb44d74228372d71ed5461e093f2059c1b3a7e8a0719,108.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,350000000,116666.67,32407407,,TehranHouse.csv
9b5830a39aa023a66f8c4d63eebeefeb9772c4378acb56f736b3c50bfff21009,76.0,2,False,True,True,Si Metri Ji,1350000000.0,135000000,45000.0,17763158,,TehranHouse.csv
288812702973b6753a1597b446fe9133bb46992f3499271e2f2378d9cb73ab9d,80.0,2,True,True,True,Heravi,4300000000.0,430000000,143333.33,53750000,,TehranHouse.csv
639b8387b6c5f2a6a4c650247ac3d50b52c1eadcccf207155a5e3930365c47c7,105.0,2,False,False,False,West Ferdows Boulevard,3150000000.0,315000000,105000.0,30000000,,TehranHouse.csv
63315202224321114c916b1295a7ca791cb0495fb74b3285a3582e71600cf12b,75.0,1,False,True,False,Golestan,750000000.0,75000000,25000.0,10000000,,TehranHouse.csv
13dc860e4fe0938f39d4cca922cd48698f9b24c52f11b107071a0cea107becd1,56.0,2,True,True,False,Andisheh,515000000.0,51500000,17166.67,9196429,,TehranHouse.csv
2ebfadeee7355db387c56bdf49ac4eb4e2281a11c02a2aef3f4af9a5d39fc6fd,50.0,1,False,False,False,Azarbaijan,1200000000.0,120000000,40000.0,24000000,,TehranHouse.csv
3da8ff1fcb5c0a1923dba19bd9ec466f6506bdd7978bf88f4385a83fedee190a,40.0,1,True,True,False,Jeyhoon,830000000.0,83000000,27666.67,20750000,,TehranHouse.csv
fe6f1017954b5085fe7659309a42b2f2ea7834d3dec30ade22340b24968c3522,46.0,1,False,True,True,Jeyhoon,940000000.0,94000000,31333.33,20434783,,TehranHouse.csv
c740f8cb312ee24187c7eb9b231772c331b63834591f8bf6ef8a53c8b6f81eed,93.0,2,True,True,True,Jeyhoon,2600000000.0,260000000,86666.67,27956989,,TehranHouse.csv
2a2f3fb927b063330d62a3eced441912cb5625e72d17c2b10a240b775e2e8dcb,530.0,4,True,True,True,Dorous,79500000000.0,7950000000,2650000.0,150000000,,TehranHouse.csv
0d6735128979023b971b589aec9a07503fe992b1f0e0de7d644e5f6cb55b589f,62.0,1,True,True,False,Narmak,2100000000.0,210000000,70000.0,33870968,,TehranHouse.csv
5a449de8cc4318f9acf0a3f115ea39d5d46878ca07b49fc4d28bd386793088ad,100.0,2,True,True,False,Shahr-e-Ziba,3800000000.0,380000000,126666.67,38000000,,TehranHouse.csv
b6663648cf6e24f976c647d56f065f4d4db7cfb1e220801e6376c26befda85fe,150.0,3,True,True,True,Persian Gulf Martyrs Lake,765000000.0,76500000,25500.0,5100000,,TehranHouse.csv
5b949da83311d268d95b8ac684ffaa1bc68314c34f90841704a20989d74941fd,270.0,4,True,True,False,Jordan,13000000000.0,1300000000,433333.33,48148148,,TehranHouse.csv
4bef8976f7d92ffe2712646d561a02ba101bf5ddc029456b165371bd391f3404,50.0,1,False,True,False,Khavaran,710000000.0,71000000,23666.67,14200000,,TehranHouse.csv
f14631f343d0f36689ba4502f9d7bb12634c3b10edca6f686bc8059b89c8e509,130.0,2,True,True,True,Pasdaran,9500000000.0,950000000,316666.67,73076923,,TehranHouse.csv
90e50e0a214a5a9b659eaa9c5c7ee54d3deb46899a5f657baeb8fd095ddbb693,69.0,2,False,True,False,Salsabil,1400000000.0,140000000,46666.67,20289855,,TehranHouse.csv
4c20b631ce1c8e17b5821acff9cc1883bf4bd6b71eb8d99c8c30d2459acf73d2,66.0,1,False,True,False,Qarchak,600000000.0,60000000,20000.0,9090909,,TehranHouse.csv
bed29bd334cda3d2109c496d2e819483b3c67463bdd65f6853d9edf3cb167234,90.0,2,True,True,True,Northern Chitgar,690000000.0,69000000,23000.0,7666667,,TehranHouse.csv
a6518ee0ec14fee723a45345606b1f943851bc2a50944b2411de8a02a4f66314,75.0,2,True,True,True,Heravi,4590000000.0,459000000,153000.0,61200000,,TehranHouse.csv
9a27dbf72d56ed496d2a414ab2f96e5c36f042610bfe249b222b3468cb086dc2,58.0,1,True,True,True,East Ferdows Boulevard,2200000000.0,220000000,73333.33,37931034,,TehranHouse.csv
b6e67f0b811f4ec814b9b039844b0a3580b50d68daaa4a5240d80e1d4831ca87,300.0,3,True,True,False,Argentina,17000000000.0,1700000000,566666.67,56666667,,TehranHouse.csv
89955ea37e60c45bdc44e343445fde03d2a19626c8cb1cada8f4c998d5163a53,97.0,2,True,False,True,Si Metri Ji,1900000000.0,190000000,63333.33,19587629,,TehranHouse.csv
1445f92689397623ac57048875905fe8367cde42087c8e3364abe20e0c1e1b8f,98.0,2,False,True,False,Parand,750000000.0,75000000,25000.0,7653061,,TehranHouse.csv
dac1c0aabd76217f4d10a5344b8e32de752af9a85104a774e1ad909f782e23e7,73.0,2,True,True,False,Parand,375000000.0,37500000,12500.0,5136986,,TehranHouse.csv
d7d325832afa5020f92d49cca221166fb5d2552b459382cd7405bb465801d93f,35.0,1,True,True,False,Qasr-od-Dasht,990000000.0,99000000,33000.0,28285714,,TehranHouse.csv
99a400945f79b6b6a8b639f793885e6756b9a61b6bc53eb86d23e91ec4f68a1e,85.0,2,True,True,False,Ostad Moein,2000000000.0,200000000,66666.67,23529412,,TehranHouse.csv
1e916bc3aad69ff7a82865953bdc044ee94e0029aec5f355ae919eef42631d56,105.0,2,True,True,True,West Ferdows Boulevard,3500000000.0,350000000,116666.67,33333333,,TehranHouse.csv
ec3852f2cacccd4ccf469800c9feb1724fc993b4e521aad0a712fd2a40964c0d,55.0,1,True,True,False,Southern Program Organization,2050000000.0,205000000,68333.33,37272727,,TehranHouse.csv
e714740aa1a32cca4eabbcb2cdac3e786bd9ae344d828890bf5642b14a88dd29,40.0,1,False,True,True,Komeil,810000000.0,81000000,27000.0,20250000,,TehranHouse.csv
62e508d6798772cd97a5f86869cbbcb20c3d6d13d2dbc75ccfab7ca85d27750e,68.0,2,False,True,False,Ostad Moein,1500000000.0,150000000,50000.0,22058824,,TehranHouse.csv
35b45bcdeb532c6b86c02813205b47854759878456187cc4dd8bc7f41abf5c9e,44.0,1,True,True,True,Khavaran,649000000.0,64900000,21633.33,14750000,,TehranHouse.csv
a508f879d60989e69df82e2fc469eadd46c37e0378f63f1360b9bc86c1085f69,130.0,2,True,True,True,Velenjak,18200000000.0,1820000000,606666.67,140000000,,TehranHouse.csv
e7e2b60c7e49b54ab7e9468dd9b66beb35d00418b45a10464025b1eaa096862a,68.0,2,False,False,True,Ostad Moein,1320000000.0,132000000,44000.0,19411765,,TehranHouse.csv
f1a4c3b39dcd3e34baf4e87a271203202e5fc9cfe7630e143245244a4e84623f,90.0,2,True,True,True,North Program Organization,4750000000.0,475000000,158333.33,52777778,,TehranHouse.csv
e8aed7dc8697a441b94b9183e40552edb9a16444ede2151e345149430942c4c6,73.0,1,True,True,False,Shahrake Gharb,7500000000.0,750000000,250000.0,102739726,,TehranHouse.csv
8528783150e8a0a439cee5dac0f82a2cb90ef2e3bf27b9f2672ed0275a7830f4,64.0,2,False,True,False,Shahran,1900000000.0,190000000,63333.33,29687500,,TehranHouse.csv
bd10560ec3d82e3c65a8aa9e419a8f9d1231696453631c9e252f669744d06b7c,82.0,2,True,True,True,Boloorsazi,1600000000.0,160000000,53333.33,19512195,,TehranHouse.csv
3fb3788f9db83c101ab8f8d5e16d3bf227d26135ddfcb3d5874475cac490579d,51.0,1,False,True,False,Salsabil,850000000.0,85000000,28333.33,16666667,,TehranHouse.csv
84de756ab7b20902f9eb18356fee22d99c2080a0def65d3bd660a8e55cbfd8b1,43.0,1,False,True,True,Beryanak,725000000.0,72500000,24166.67,16860465,,TehranHouse.csv
c1ad83d19e78825ea7b472687bcfaee59bf6f6720f7af5709b8f5c2b3adeb46b,65.0,1,True,True,True,Punak,2340000000.0,234000000,78000.0,36000000,,TehranHouse.csv
a9839a9a5a5c3b71f4ec7d1f9c33f32ee10b8c2ff0e81bfdc6c39f0ea110a660,68.0,1,False,False,False,Heravi,4115000000.0,411500000,137166.67,60514706,,TehranHouse.csv
c45507237c7c5bbce8329c2847f404a5f4c22a5734114b987f620da019a74429,65.0,2,True,False,True,Air force,1750000000.0,175000000,58333.33,26923077,,TehranHouse.csv
66186b896e989e0c02b8e208f35d870a0f2954b541c1f11b737c7365895da4bc,59.0,1,True,True,True,West Ferdows Boulevard,2000000000.0,200000000,66666.67,33898305,,TehranHouse.csv
99818086fec87508f73d520e0ba128d3c850b42ce8c4b009d00232a69f9849dc,155.0,3,True,True,True,Gheitarieh,13000000000.0,1300000000,433333.33,83870968,,TehranHouse.csv
0609b5d9c553a47b1ca77ceecc8bd29a234d0188d887e879be6d97258b3706ff,58.0,1,True,True,True,Punak,2350000000.0,235000000,78333.33,40517241,,TehranHouse.csv
f9669fb538133d9ba82d696eb69d3a56d24a863b2e8084e862e95faa23104990,72.0,2,False,False,False,Parand,380000000.0,38000000,12666.67,5277778,,TehranHouse.csv
ccec7b3ea5f403e40abe081f3064f02edb914f1b7d97015a3c8e65230ed5dd2e,56.0,1,False,True,False,Khavaran,668000000.0,66800000,22266.67,11928571,,TehranHouse.csv
48d19047a407e174829b90b5aa9a41a1c98894f4463aec625e67f209068b52cf,90.0,2,True,True,True,Central Janatabad,3550000000.0,355000000,118333.33,39444444,,TehranHouse.csv
9b0fc8494416f14e48d91c54657f8b06a9e066e9dd2f791db13289495c1d1ecc,93.0,2,True,True,True,Shahran,2880000000.0,288000000,96000.0,30967742,,TehranHouse.csv
e3a5611c17040cc7e24a637a3243ed020e249cc634c120182164dbddd1684321,84.0,2,True,True,True,Shahran,2400000000.0,240000000,80000.0,28571429,,TehranHouse.csv
b5567db64489769f1d4052b69a58fe897e63dad6ec385c7e5860e558378b2ba3,107.0,2,True,True,True,Parand,550000000.0,55000000,18333.33,5140187,,TehranHouse.csv
b0a280712da2029d7518dc7ce61b78fc5329a533006bc06ba7912ff25d0df5b1,150.0,3,True,True,True,Tajrish,12750000000.0,1275000000,425000.0,85000000,,TehranHouse.csv
44dd6a2f76693ac1e926e26496d48fe66fcd2ac88f93850622f1cae7bbedac0c,120.0,2,False,False,False,Mehrabad River River,2600000000.0,260000000,86666.67,21666667,,TehranHouse.csv
45308a6c110075e9754c3b56e7b22664f9a9a2107a771f4506456b16f05c4626,87.0,2,True,False,True,Parand,550000000.0,55000000,18333.33,6321839,,TehranHouse.csv
9001faa5f0daaa03b049d3d5377a2cced1e8d9811eb3aea46e45bc676f9eeb1b,76.0,2,True,True,False,Shahran,1990000000.0,199000000,66333.33,26184211,,TehranHouse.csv
1dfd85d6e162a443043fbaad4718da5e5bde29656cd68dd2ee8716bd13645463,83.0,2,True,True,True,Shahran,2980000000.0,298000000,99333.33,35903614,,TehranHouse.csv
1d80df83411c97daaedcca08f96e0b7d19827bf92ba6fd69b1feebcd7593084e,115.0,2,True,True,True,Central Janatabad,3900000000.0,390000000,130000.0,33913043,,TehranHouse.csv
e81ab4e8b9fb0228eda537e86f7b0cb5823ffef8a1d680c26a15667ddc14b24d,115.0,2,True,True,True,Jordan,6200000000.0,620000000,206666.67,53913043,,TehranHouse.csv
e3efc8a261a5871cfe71301847cc041ce476a669a6b73e643deaed40b44703d0,85.0,2,True,False,True,Abuzar,2715000000.0,271500000,90500.0,31941176,,TehranHouse.csv
82888e4fae4cb5b865679cade33f74b7a807f3c481d9d0559c41225d23620e49,50.0,2,False,True,False,Komeil,730000000.0,73000000,24333.33,14600000,,TehranHouse.csv
1ab2969396c98048afdb868404806abed2dbef1537df369a55141ff95eeb07f5,123.0,2,True,True,True,Yousef Abad,7630000000.0,763000000,254333.33,62032520,,TehranHouse.csv
6576367190bade8fcf4e8185cf8da38e6a969b9420d15fad0f7cd7c9e8e6ba9a,630.0,0,False,False,False,Tajrish,75600000000.0,7560000000,2520000.0,120000000,,TehranHouse.csv
6aab178c67c2e0cb46a64e85f467c9388055011131c65c4adaa5c3e3a94abe62,115.0,2,True,False,True,Shahrake Qods,950000000.0,95000000,31666.67,8260870,,TehranHouse.csv
a25d0c1f2b1ade57ee23924156e37ac963186f27a8c8199d12dfcd36f6207e34,47.0,1,False,True,False,Qasr-od-Dasht,800000000.0,80000000,26666.67,17021277,,TehranHouse.csv
fc40cc4ca86ea95548c56f00e5cd378b659ce0ea9d72673ef5e68441b1075131,40.0,1,False,True,False,Salsabil,750000000.0,75000000,25000.0,18750000,,TehranHouse.csv
af004c2bed77130e7d1a52bd8d73acc4d1b63caad905e5db81a84b6768565e0d,250.0,3,True,True,True,Velenjak,40000000000.0,4000000000,1333333.33,160000000,,TehranHouse.csv
d28d1f1278d0467f22bb402d0a4a7c5e95856a41ef3f681b9753afd8f4c13b54,85.0,2,False,True,True,Shahrake Qods,850000000.0,85000000,28333.33,10000000,,TehranHouse.csv
8dc2d377e19a8ff299a30777df82298303bf0ac3683afcc4d212d0e71e854beb,80.0,2,True,True,True,Jeyhoon,2220000000.0,222000000,74000.0,27750000,,TehranHouse.csv
514ac39962db5eb461c9fce0797fc0ae5e212c857dcf838d4152c02735b5727e,750.0,5,True,True,False,Varamin - Beheshti,3500000000.0,350000000,116666.67,4666667,,TehranHouse.csv
efadbb12289d37db269009cc03d6f36f74a570213e3d2d50eaca1859bb58f326,85.0,2,False,False,True,Jeyhoon,1885000000.0,188500000,62833.33,22176471,,TehranHouse.csv
5b598bd70c65918d519e5774ada392a6f5cee07c772cac158cebd22d10b77026,170.0,3,True,True,True,Mirdamad,11800000000.0,1180000000,393333.33,69411765,,TehranHouse.csv
3358d770399055abffc09e40dffe5898b8228e5185639a00cbb13e69ac0ddf21,71.0,2,False,True,True,Shahrake Qods,525000000.0,52500000,17500.0,7394366,,TehranHouse.csv
93008d2d85efa4450fca62a060f76525eb3528da75603e9a8adfb4eb1cb1c35c,105.0,2,True,True,True,Shahrake Qods,920000000.0,92000000,30666.67,8761905,,TehranHouse.csv
898701b49c316928415724b579225c47d98e0126119335a071f3a512147ac8fe,80.0,1,False,True,True,Shahrake Qods,580000000.0,58000000,19333.33,7250000,,TehranHouse.csv
5d88116d5145436838dc0788a1fd71be507d5d2371424150618d41da3f392ebd,95.0,2,True,True,True,Shahrake Qods,930000000.0,93000000,31000.0,9789474,,TehranHouse.csv
f5cef533e3d69621cce67e2898ffb58939bb2c423f094a75feef2b53c0d4ad94,78.0,2,True,True,False,Water Organization,2500000000.0,250000000,83333.33,32051282,,TehranHouse.csv
6013681a05bf95c176bf6afa123441b093dfa0756702276f2979625a102dd72f,110.0,2,True,True,True,Shahran,4070000000.0,407000000,135666.67,37000000,,TehranHouse.csv
1b699fdd8b25e420917b5d21896d8b2621eb65aa1ecb637a5e9cac106bac5447,71.0,2,True,True,True,East Ferdows Boulevard,2950000000.0,295000000,98333.33,41549296,,TehranHouse.csv
3f7accf1df7d0f193052ce34e903ee1538937bdc7a323d035b7685d77e38c65d,65.0,1,True,True,True,Saadat Abad,3490000000.0,349000000,116333.33,53692308,,TehranHouse.csv
1d017cec8984e89ad3e8c844fbf1629671fed5959f1232e3ab56f9114966227f,88.0,2,True,True,True,Saadat Abad,5200000000.0,520000000,173333.33,59090909,,TehranHouse.csv
3550d2c6ec95d93e5d6aa797b3a3d8d725e1728aaca0eab3e9ce4c1078516ea1,135.0,3,True,True,True,Saadat Abad,7500000000.0,750000000,250000.0,55555556,,TehranHouse.csv
efe219ad772bfab75fc63dd60ae60421091c33e275133211f512c42822f66b5a,50.0,1,True,True,False,Si Metri Ji,810000000.0,81000000,27000.0,16200000,,TehranHouse.csv
53488ff9ebf0821d1e11ea076efcf972e0dc644a37ff69a3b66a8f9446557ad9,42.0,1,False,True,False,Shoosh,920000000.0,92000000,30666.67,21904762,,TehranHouse.csv
d8c2f93d0bf351b61987e2d65c3818b1a47b2e65eaaa263831fb8cfc7652fa23,171.0,2,False,True,False,Elahieh,11500000000.0,1150000000,383333.33,67251462,,TehranHouse.csv
a9115a72a723b1861b6f691929b32f8df1538768b5bed34590737cdf09c8b0a3,60.0,1,False,False,False,Shahr-e-Ziba,18000000000.0,1800000000,600000.0,300000000,,TehranHouse.csv
0fd036d9bbcd7fef9a141c95879af41d70b82ffc35882d2045db367202b7f4e8,45.0,1,False,True,False,Jeyhoon,800000000.0,80000000,26666.67,17777778,,TehranHouse.csv
d3a4f2544edcb0b4cff35d8ef46a66a970ea6ff48cb407a1d24db077e60cb555,55.0,1,False,True,False,Salsabil,1100000000.0,110000000,36666.67,20000000,,TehranHouse.csv
b4ff6be8c6098070942b1c005f0b5135a246f2b15417835e65d12917c3c287f6,72.0,2,False,True,False,Salsabil,1350000000.0,135000000,45000.0,18750000,,TehranHouse.csv
34f5d9f4a402c519569af9ea7183d887841e3d98d1c38e40d23cc8108e8cd1a4,72.0,2,True,True,True,Ostad Moein,1860000000.0,186000000,62000.0,25833333,,TehranHouse.csv
30f745da946d93ef0f83e2665e13d429b92f26a4eca867ab5eff7bf9ab4b199d,100.0,2,True,True,True,Southern Janatabad,5600000000.0,560000000,186666.67,56000000,,TehranHouse.csv
d3e1a48a0a1a06bc875fba37ed18cdd801ffcee66d5bdd5776c0d145a849df88,61.0,1,False,False,True,Ostad Moein,1180000000.0,118000000,39333.33,19344262,,TehranHouse.csv
9613baa73d95db315830dc34cb85ff7f7d1ee3bb290d257657ae4f302485df5c,253.0,4,True,True,True,Jordan,11385000000.0,1138500000,379500.0,45000000,,TehranHouse.csv
5a2f4b884a62ab1222e3b5de9800de33febbfed2de4fa749af25aef063f8f4c2,72.0,2,True,True,True,Jeyhoon,1850000000.0,185000000,61666.67,25694444,,TehranHouse.csv
e0cabe1005f948113bbe34736381a14989b86bca9014786242a0066e869b39f2,98.0,2,True,True,True,Shahran,4080000000.0,408000000,136000.0,41632653,,TehranHouse.csv
d7221b4647194a65c3281522c7004b96a61d54145285b5cb1ffa772f0144d826,145.0,3,True,True,True,Vanak,7900000000.0,790000000,263333.33,54482759,,TehranHouse.csv
95934a347ce282f51d098f5a92677103a63bec70d355a4fdffb5d07ca8188a74,93.0,2,True,True,True,Saadat Abad,4950000000.0,495000000,165000.0,53225806,,TehranHouse.csv
129bd1bf5ca490cd2e9690292b072790e29db78d523e728d4d49445f17f36a1f,125.0,3,True,True,True,Salsabil,3500000000.0,350000000,116666.67,28000000,,TehranHouse.csv
988eb6b5f082e3b9712020d3edd48e403c1ca3a505c4e62098bc63fd4ff5488c,60.0,2,True,True,False,Azarbaijan,1620000000.0,162000000,54000.0,27000000,,TehranHouse.csv
b0f8f2e8d60b6a48d2ddb700804712abe4d8c64eaa24a5313279255cc82e414b,120.0,2,True,True,True,Yousef Abad,7200000000.0,720000000,240000.0,60000000,,TehranHouse.csv
3f47c49148cea0839878eca968434859c72902b936eeb68c20c11e36280ea6f5,118.0,2,True,True,True,Northern Chitgar,320000000.0,32000000,10666.67,2711864,,TehranHouse.csv
53e7c469b2c781b2d21b34abc9895ef4cea243b78383ea9cad1cb950b83b8a0c,89.0,2,True,True,True,Punak,3000000000.0,300000000,100000.0,33707865,,TehranHouse.csv
d0484e86a367f750cb18b20ac11f03666fd90ac9df211f6bce3007decfc7f77c,62.0,1,True,True,True,Komeil,1670000000.0,167000000,55666.67,26935484,,TehranHouse.csv
d4e0f3dd3a23f5a280456e1102bebdf80ebc283b4eee1b5e0b25dc6c92d08501,80.0,2,True,True,True,North Program Organization,2950000000.0,295000000,98333.33,36875000,,TehranHouse.csv
056bebc1f8d2c4306f7071d1c0898bc957262bf3c0b8e9d03f8ea2b720bedf42,77.0,2,False,True,True,Azarbaijan,1800000000.0,180000000,60000.0,23376623,,TehranHouse.csv
14a087c7e5f876153c7b5d3dbcb39f48f4647b6e828f36322deaf42b009e01d1,72.0,2,False,False,False,Andisheh,950000000.0,95000000,31666.67,13194444,,TehranHouse.csv
0e2d1a19953012495d7352ef1fac93c74d491d698ffcfb4df6d1d002646efcfb,80.0,2,True,True,True,East Ferdows Boulevard,2980000000.0,298000000,99333.33,37250000,,TehranHouse.csv
b8ea5bb9bb1809b2dec5a99d41e3cdca17fb30a66ad0f7fc77d88a75f9a43fa9,62.0,1,True,True,True,Northern Chitgar,875000000.0,87500000,29166.67,14112903,,TehranHouse.csv
a6df0fe8ac2b82acae696af42869cb595fdadd1b95b65f3f4c06ffb9efdc6dbb,94.0,2,False,True,False,Fatemi,3100000000.0,310000000,103333.33,32978723,,TehranHouse.csv
dc58f88b16eed41b8e9d09334c8794d036444d3781227c12421850332a5e268d,91.0,2,True,True,True,Parand,465000000.0,46500000,15500.0,5109890,,TehranHouse.csv
aed3583ec3083d2b8295a61e79c62e8fafec03eb9ad24167bccf909c5c4cc432,92.0,2,True,True,True,Shahran,3200000000.0,320000000,106666.67,34782609,,TehranHouse.csv
22a7d76d6df2ffee4e6dae536c5fd825a3acc3fe65f63734c083febd2f100398,71.0,1,True,True,True,Shahran,2300000000.0,230000000,76666.67,32394366,,TehranHouse.csv
d004a7430f76ddc96c16908873cbd9f534af969ab1a9d59c621efdf9b453d1ac,92.0,2,True,True,True,Shahr-e-Ziba,3300000000.0,330000000,110000.0,35869565,,TehranHouse.csv
a582ae730cbae2ac09c8ab4c66ecd01a8f142a8fe315b9a4c6c420a1cef9fc98,63.0,2,False,True,True,Taslihat,1800000000.0,180000000,60000.0,28571429,,TehranHouse.csv
504f7a87285fdbc7adc3729c992b193698e3fc2d136920e206e87aed91250802,90.0,2,True,True,True,Sadeghieh,3300000000.0,330000000,110000.0,36666667,,TehranHouse.csv
0f859dcb013e81523fb6c5909aae717a5ddf89fe5f3b4d02f85f2a6995a13a7d,140.0,3,True,True,True,Kook,1792000000.0,179200000,59733.33,12800000,,TehranHouse.csv
1560bff9b7961095760a5b9dc207c4aedb8447ae21d797958296134372120df0,63.0,1,True,False,True,Thirteen November,800000000.0,80000000,26666.67,12698413,,TehranHouse.csv
4792f3fbb8cb49bcdb37ea0de1ed0a6e6e93292ff1bdce1b4e2e649e67c85cf7,81.0,2,True,True,True,West Ferdows Boulevard,3400000000.0,340000000,113333.33,41975309,,TehranHouse.csv
de93715da0def6a25447a3b1b9c4cb5b65f42d3381db11da366fa7fad70eb8ed,98.0,2,True,True,True,Zargandeh,5800000000.0,580000000,193333.33,59183673,,TehranHouse.csv
f0ed3fc1b977a835ca67913d4fd0a100f2a7c818100a177a5626512abdddeed1,84.0,2,True,True,True,Shahran,2410000000.0,241000000,80333.33,28690476,,TehranHouse.csv
a43a4015ff42c02c1a75fc178c03af1dab62970737e1b3b2ecec5bd60fad733a,92.0,2,True,True,True,Shahran,2900000000.0,290000000,96666.67,31521739,,TehranHouse.csv
6d97739cca4f5d22df1a44fca7cf4b88d85def5d782f6dca0a36f054f28c36a2,86.0,2,True,True,True,Shahedshahr,421000000.0,42100000,14033.33,4895349,,TehranHouse.csv
6ece3d9d584d463795819ae1d65abf34976aa68eb365eea12a40e2b8e6862f8a,56.0,1,True,True,True,Shahran,1890000000.0,189000000,63000.0,33750000,,TehranHouse.csv
3add0c5895a4b2924f3793d7c22262aa5dd7c51eb287fb2125381d08f7ace7b2,90.0,2,True,True,True,Northern Chitgar,1315000000.0,131500000,43833.33,14611111,,TehranHouse.csv
14aa58c9949706c9bc88d1f3e863bc09931c2bdf671ff5769eb67c4bb9b05a48,48.0,1,False,False,False,Hashemi,950000000.0,95000000,31666.67,19791667,,TehranHouse.csv
